OBJECTID,ID,NAME,STATE,STATUS,COUNTRY,LATITUDE,LONGITUDE,WELLIDNO,API,PERMITNO,OPERATOR,PRODTYPE,FIELD,COMPDATE,ID_LINK,GlobalID
921,SW48000921,CHURCH OF THE BRETHREN,TX,ACTIVE WELL,USA,27.25878702,-98.13237641,31569,4204731569D1,531742,"LOGAS ENERGY, LLC",UNKNOWN,LA GLORIA (BRANSON),,W480471426,{7CB8D46D-4F0F-40AF-BD3B-47E0D093C1AF}
922,SW48000922,SANTA FE RANCH,TX,ACTIVE WELL,USA,26.80059563,-98.0926682,32017,4204732017DW,728596,"HUGHES, DAN A. COMPANY, L.P.",UNKNOWN,TOM EAST (N-68),,W480471463,{CF1CF1EB-831D-464F-9B06-A9F61371ADA4}
923,SW48000923,"LOPEZ, H.",TX,ACTIVE WELL,USA,26.89856558,-98.18834011,32407,4204732407D1,677749,MERIT ENERGY COMPANY,UNKNOWN,LOPEZ RANCH (CONSOLIDATED),,W480471484,{F135197A-9D36-406D-8735-F8F0BC294B95}
924,SW48000924,"LOPEZ, H.",TX,ACTIVE WELL,USA,26.89461387,-98.19041666,32306,4204732306D1,643403,MERIT ENERGY COMPANY,UNKNOWN,LOPEZ RANCH (CONSOLIDATED),,W480471485,{2B1738DC-166B-4601-B609-172ABA4BF633}
925,SW48000925,"KLEBERG, R J JR TR ZACH PAST ST",TX,ACTIVE WELL,USA,26.96889064,-98.00056309,31753,4204731753D1,469452,"EOG RESOURCES, INC.",UNKNOWN,"VIBORAS, NE (AB-H-510)",,W480471500,{7ADF2406-B046-415A-8F89-35FDE4FB9EBE}
926,SW48000926,L.LONGORIA,TX,ACTIVE WELL,USA,26.87655708,-98.19805085,31885,4204731885D1,510254,GALILEE OIL INVESTMENTS LLC,UNKNOWN,LOPEZ RANCH (CONSOLIDATED),,W480471490,{67DE45DB-8D7B-4813-BE2D-83F995FD2ECA}
927,SW48000927,"LONGORIA, LISANDRO ETAL GAS UNIT",TX,ACTIVE WELL,USA,26.87614693,-98.19522508,30961,4204730961D1,449788,GALILEE OIL INVESTMENTS LLC,UNKNOWN,LOPEZ RANCH (CONSOLIDATED),,W480471492,{1FDADD73-58F3-4980-93BB-EA2F377C146B}
928,SW48000928,"LIPS, BARBARA ""C"" (ECR)",TX,ACTIVE WELL,USA,26.84693362,-98.21273481,31670,4204731670D1,461932,"BESCO OPERATING, L.P.",UNKNOWN,EL COYOTE (VICKSBURG E-F CONS.),,W480471471,{EF5CC210-B785-4AD7-98DB-6434A14B623D}
929,SW48000929,GLORIA GARCIA LOPEZ,TX,ACTIVE WELL,USA,26.84170804,-98.24369967,32109,4204732109DW,713990,HILCORP ENERGY COMPANY,UNKNOWN,"ENCINITAS, E. (FRIO 7340)",,W480471472,{870D56BF-5539-4869-A4AC-9344DE097012}
930,SW48000930,"LOPEZ, GLORIA GARCIA",TX,ACTIVE WELL,USA,26.84131045,-98.25526231,32043,4204732043DW,716072,HILCORP ENERGY COMPANY,UNKNOWN,"RUCIAS, N. (FB E V-17)",,W480471434,{8F924CF5-799D-4A74-A31C-121B0999D447}
931,SW48000931,"SULLIVAN, D. J. ""F""",TX,ACTIVE WELL,USA,27.13917605,-98.04073963,32303,4204732303D1,641695,MERIT ENERGY COMPANY,UNKNOWN,TRIPLE CROWNE (VICKSBURG),,W480471400,{47797A3E-E30F-40EE-8AAF-3420D24B2B45}
932,SW48000932,PALMER STATE 348,TX,ACTIVE WELL,USA,27.13883894,-98.05844904,31890,4204731890D2,814722,MERIT ENERGY COMPANY,UNKNOWN,MARIPOSA (C11-N6 CONS. GAS),,W480471402,{B3F31ECA-F81D-4B91-97F0-48F9CDFDDEBC}
933,SW48000933,PALMER STATE 348,TX,ACTIVE WELL,USA,27.13467157,-98.06639203,32049,4204732049DW,813750,MERIT ENERGY COMPANY,UNKNOWN,MARIPOSA (C11-N6 CONS. GAS),,W480471409,{78078358-9764-401D-8095-F4A1D3168A82}
934,SW48000934,PEREZ-ALANIZ DEEP,TX,ACTIVE WELL,USA,27.18789625,-98.0445173,31854,4204731854D1,819206,BLUEFIN RESOURCES LLC,UNKNOWN,ANN MAG (VICKSBURG CONS.),,W480471429,{B4FEF311-B4C1-407E-8A78-E4E750B8E84E}
935,SW48000935,"BENNETT, MILLS ESTATE FEE",TX,ACTIVE WELL,USA,27.19154361,-98.32377304,31897,4204731897D1,495936,GAITHER PETROLEUM CORPORATION,UNKNOWN,MILLS BENNETT (CONSOLIDATED),,W480471418,{35921874-26D0-4608-A462-81D954683680}
936,SW48000936,PEREZ-ALANIZ DEEP,TX,ACTIVE WELL,USA,27.1927512,-98.04776003,32434,4204732434D1,731818,BLUEFIN RESOURCES LLC,UNKNOWN,ANN MAG (VICKSBURG CONS.),,W480471427,{180C2D97-4B96-45E6-B8E6-0DCAEAB43F4F}
937,SW48000937,"SULLIVAN DEEP ""F""",TX,ACTIVE WELL,USA,27.19784105,-98.01867221,32261,4204732261D1,729821,BLUEFIN RESOURCES LLC,UNKNOWN,ANN MAG (VICKSBURG CONS.),,W480471549,{9B4FD44B-357E-4867-B21C-B930EF6CF97B}
938,SW48000938,LA PRESA,TX,ACTIVE WELL,USA,26.88633996,-98.3288774,32354,4204732354DW,787126,"BLUESTONE NATURAL RES. II, LLC",UNKNOWN,ALTA MESA (6250 VICKSBURG),,W480471518,{75F7134F-C94D-4B40-8EF1-8DCBF0E183D4}
939,SW48000939,CAGE RANCH,TX,ACTIVE WELL,USA,27.08374254,-98.19037482,31830,4204731830DW,669251,"CRIMSON EXPLORATION OPER., INC.",UNKNOWN,NOT AVAILABLE,,W480471535,{CF7326F1-5361-4BA1-8AD3-7C72202685D6}
940,SW48000940,CAGE RANCH II,TX,ACTIVE WELL,USA,27.08396943,-98.18645115,31775,4204731775D1,523093,"CRIMSON EXPLORATION OPER., INC.",UNKNOWN,CAGE RANCH (8150 VICKSBURG),,W480471536,{24449997-7D11-44C4-A14E-265B11573DEE}
941,SW48000941,SULLIVAN DEEP C GAS UNIT NO 1,TX,ACTIVE WELL,USA,27.20700758,-98.01696583,31895,4204731895D1,833572,BLUEFIN RESOURCES LLC,UNKNOWN,NOT AVAILABLE,,W480471552,{D8F9856F-235B-46D1-807A-BF928020F862}
942,SW48000942,SULLIVAN,TX,ACTIVE WELL,USA,27.24835939,-98.03914419,32360,4204732360D2,817821,BLUEFIN RESOURCES LLC,UNKNOWN,FLOWELLA (VICKSBURG DEEP),,W480471493,{CB775D83-9B42-4FB0-B6BD-086E523217C2}
943,SW48000943,SULLIVAN DEEP,TX,ACTIVE WELL,USA,27.21567228,-98.01056896,31807,4204731807D1,828351,BLUEFIN RESOURCES LLC,UNKNOWN,ANN MAG (VICKSBURG CONS.),,W480471551,{942566AB-44B2-454D-9CC9-95B32591CEF0}
944,SW48000944,SULLIVAN,TX,ACTIVE WELL,USA,27.24370979,-98.04053546,32439,4204732439D2,826615,BLUEFIN RESOURCES LLC,UNKNOWN,FLOWELLA (VICKSBURG DEEP),,W480471421,{12494269-A5FC-4D14-B31F-3753F1B8F0CB}
945,SW48000945,"SMITH, T. L.",TX,ACTIVE WELL,USA,29.30046737,-95.73784367,02206,4203902206D1,456304,DELCO OPERATING COMPANY LP,UNKNOWN,"DAMON MOUND, EAST (FLT BLK 1)",,W480473441,{C03E8D36-C5F8-419C-8DFD-6B6906633DE5}
946,SW48000946,"SMITH, T. L.",TX,ACTIVE WELL,USA,29.2988833,-95.73675243,02204,4203902204D1,457101,DELCO OPERATING COMPANY LP,UNKNOWN,"DAMON MOUND, EAST (FLT BLK 1)",,W480473442,{399287C6-B110-411F-A43F-371E5EEDDE99}
947,SW48000947,"SMITH, T. L.",TX,ACTIVE WELL,USA,29.29535809,-95.73030615,02192,4203902192D1,459088,DELCO OPERATING COMPANY LP,UNKNOWN,"DAMON MOUND, EAST (FLT BLK 1)",,W480473450,{2011AB79-AEC6-4E7F-AA30-C80B87CE4882}
948,SW48000948,"SMITH, T. L.",TX,ACTIVE WELL,USA,29.2953446,-95.73094836,02193,4203902193D1,460302,DELCO OPERATING COMPANY LP,UNKNOWN,"DAMON MOUND, EAST (FLT BLK 1)",,W480473451,{60DC50D8-ABF8-4921-8E4D-05E9E0BC8ECE}
949,SW48000949,"MCGINNES, L.B. OIL UNIT NO.1",TX,ACTIVE WELL,USA,29.40780823,-95.25297507,01175,4203901175D1,-999,"HOCKLEY ENERGY, INC.",UNKNOWN,"ALVIN, SOUTH (#39)",,W480473096,{E7F677EB-70F1-4062-91BD-E8B6E4941FE1}
950,SW48000950,"MCGINNES, L.B. OIL UNIT NO.1",TX,ACTIVE WELL,USA,29.40763534,-95.25322328,01175,4203901175D2,-999,"HOCKLEY ENERGY, INC.",UNKNOWN,"ALVIN, SOUTH (#39)",,W480473096,{BE57BBCA-BED3-4178-8514-EE70F61B5379}
951,SW48000951,WEST HASTING UNIT,TX,ACTIVE WELL,USA,29.49971992,-95.24816969,32234,4203932234D2,780926,"DENBURY ONSHORE, LLC",UNKNOWN,NOT AVAILABLE,,W480473006,{AB8D996C-C612-4E4A-A672-EC046368A8B8}
952,SW48000952,"WALLER, C. J. TRUST",TX,ACTIVE WELL,USA,29.47616463,-95.39977429,32763,4203932763D2,764004,HILCORP ENERGY COMPANY,UNKNOWN,IOWA COLONY (9050 VICKSBURG),,W480473105,{CFBF2E30-CEE5-4A45-8DDF-5FB466C3613D}
953,SW48000953,WEST HASTING UNIT,TX,ACTIVE WELL,USA,29.49321156,-95.2439636,32182,4203932182D2,497192,"DENBURY ONSHORE, LLC",UNKNOWN,"HASTINGS, WEST",,W480473167,{B054F8B1-C852-4810-BCA7-E842CEC17D56}
954,SW48000954,"BELCHER, W. T. ""B""",TX,ACTIVE WELL,USA,29.49669992,-95.33579314,32590,4203932590D2,696557,"DENBURY ONSHORE, LLC",UNKNOWN,"MANVEL (F.B. I, OLIGOCENE)",,W480473138,{BF4D5240-4526-4E40-A29B-8C04807751AB}
955,SW48000955,"GROTE, EMIL",TX,ACTIVE WELL,USA,29.49152996,-95.23722997,32489,4203932489D1,471378,"DENBURY ONSHORE, LLC",UNKNOWN,HASTINGS (M-5A),,W480473169,{4852F110-69F0-4ADD-95FC-DC8980DFFE1D}
956,SW48000956,WEST HASTING UNIT,TX,ACTIVE WELL,USA,29.49140726,-95.25448572,01086,4203901086D1,-999,"DENBURY ONSHORE, LLC",UNKNOWN,"HASTINGS, WEST",,W480473139,{A107B348-D67D-4B28-A8F2-286282D9472E}
957,SW48000957,E.H. COLBY ET AL,TX,ACTIVE WELL,USA,29.48707005,-95.33009317,32069,4203932069D1,715984,"ENERGYQUEST II, LLC",UNKNOWN,NOT AVAILABLE,,W480473176,{97B5D262-0659-4A13-BFF0-FBA01546DB41}
958,SW48000958,"MARSHALL, A. B.",TX,ACTIVE WELL,USA,29.29748695,-95.12349805,30022,4203930022D1,-999,BUTTES GAS & OIL CO.,UNKNOWN,"ALTA LOMA, SW. (BANFIELD)",,W480473390,{C3A1209F-9635-4E56-A842-9F49E1FC40E8}
959,SW48000959,"FARMS, I. P.",TX,ACTIVE WELL,USA,29.27746242,-95.15522974,31882,4203931882D1,475512,ELLIOTT OIL & GAS OPERATING CO.,UNKNOWN,"CHOCOLATE BAYOU, S. (12900 FRIO)",,W480473365,{B8607A9B-CB8B-449F-AC95-CAD80E3D6DE1}
960,SW48000960,MILLER,TX,ACTIVE WELL,USA,29.34495812,-95.20876235,33283,4203933283D6,818073,"XOG RESOURCES, LLC",UNKNOWN,CHOCOLATE BAYOU ( HARRIS),,W480473420,{5D375905-1B5C-4BE4-B175-4E3E809A4F9B}
961,SW48000961,MILLER,TX,ACTIVE WELL,USA,29.34435534,-95.20897105,33283,4203933283D2,818073,"XOG RESOURCES, LLC",UNKNOWN,CHOCOLATE BAYOU ( HARRIS),,W480473420,{C39BC843-1654-4CBD-9587-9078081B5DDF}
962,SW48000962,MILLER,TX,ACTIVE WELL,USA,29.34396885,-95.20921246,33283,4203933283D5,818073,"XOG RESOURCES, LLC",UNKNOWN,CHOCOLATE BAYOU ( HARRIS),,W480473420,{3602F18B-BA68-491D-8651-12CF7F2CE069}
963,SW48000963,MILLER,TX,ACTIVE WELL,USA,29.34260608,-95.20980906,33283,4203933283D3,818073,"XOG RESOURCES, LLC",UNKNOWN,CHOCOLATE BAYOU ( HARRIS),,W480473420,{C8452DDD-178E-4ACB-9161-1B227CFC64C9}
964,SW48000964,MOLLER,TX,ACTIVE WELL,USA,29.26758811,-95.33739137,32688,4203932688D2,611715,"WELDER EXPLORATION & PROD., INC.",UNKNOWN,DANBURY DOME (5655 SAND),,W480473403,{2350EDE6-9126-40AA-8C7D-74BD635F7E19}
965,SW48000965,"WIETING, A. M.",TX,ACTIVE WELL,USA,29.32933772,-95.19639946,32505,4203932505D2,821619,"WHITE MARLIN OPERATING CO, LLC",UNKNOWN,NOT AVAILABLE,,W480473435,{5941E0D2-15C4-425C-8E2B-A486B3274945}
966,SW48000966,SCHENCK,TX,ACTIVE WELL,USA,29.3280458,-95.20158413,32547,4203932547D3,755489,"XOG RESOURCES, LLC",UNKNOWN,CHOCOLATE BAYOU ( WIETING UP.),,W480473445,{A94B8AF7-DBD4-4B20-8B95-05C55FABD4D7}
967,SW48000967,"I.P. FARMS ""C""",TX,ACTIVE WELL,USA,29.32945258,-95.24883038,00894,4203900894D1,727414,ELLIOTT OIL & GAS OPERATING CO.,UNKNOWN,NOT AVAILABLE,,W480473444,{E438E1FC-AE2B-4C1B-876A-8D0A33E6937C}
968,SW48000968,SCHENCK,TX,ACTIVE WELL,USA,29.32550493,-95.1987585,32547,4203932547D4,755489,"XOG RESOURCES, LLC",UNKNOWN,CHOCOLATE BAYOU ( WIETING UP.),,W480473445,{431F759F-E6FA-41BC-ACB5-BDA6ADABC1D2}
969,SW48000969,WEST HASTING UNIT,TX,ACTIVE WELL,USA,29.51098725,-95.25005345,00542,4203900542D1,-999,"DENBURY ONSHORE, LLC",UNKNOWN,"HASTINGS, WEST",,W480472988,{7C7E8693-3915-431A-8EAE-82AC9CF090D7}
970,SW48000970,WEST HASTING UNIT,TX,ACTIVE WELL,USA,29.51305551,-95.25196841,31308,4203931308D2,690341,"DENBURY ONSHORE, LLC",UNKNOWN,"HASTINGS, WEST",,W480472983,{E7E503AC-4868-427C-800A-C3A0AE0F0FC4}
971,SW48000971,"TURNER, B. L.",TX,ACTIVE WELL,USA,29.50123682,-95.23978383,30496,4203930496DW,-999,"DENBURY ONSHORE, LLC",UNKNOWN,"HASTINGS, EAST",,W480473011,{60ABCB6E-D6A8-4EE0-B25A-0C762B146503}
972,SW48000972,WEST HASTING UNIT,TX,ACTIVE WELL,USA,29.50136985,-95.24684275,32233,4203932233D2,422696,"DENBURY ONSHORE, LLC",UNKNOWN,"HASTINGS, WEST",,W480473012,{F1875264-38FF-4849-831C-1AE30F62B6B5}
973,SW48000973,"TURNER, B. L.",TX,ACTIVE WELL,USA,29.50066181,-95.2387372,32469,4203932469D1,489161,"DENBURY ONSHORE, LLC",UNKNOWN,HASTINGS (M-5A),,W480473013,{FAEF54CC-1F13-47B5-A3DD-1A541C642FC4}
974,SW48000974,WEST HASTING UNIT,TX,ACTIVE WELL,USA,29.50966101,-95.26327158,00371,4203900371D1,713654,"DENBURY ONSHORE, LLC",UNKNOWN,"HASTINGS, WEST",,W480472998,{90B13E67-B879-4AED-B6EA-225F3D5E6FD8}
975,SW48000975,WEST HASTING UNIT,TX,ACTIVE WELL,USA,29.5058708,-95.25082058,31427,4203931427DW,773942,"DENBURY ONSHORE, LLC",UNKNOWN,"HASTINGS, WEST",,W480473010,{25C7E5D8-6D25-441B-98B5-56DBFA6634CA}
976,SW48000976,STATE TRACT 21,TX,ACTIVE WELL,USA,29.17939211,-95.12841902,32905,4203932905DW,770423,"HEMCO DEVELOPMENT, LLC",UNKNOWN,ALLIGATOR POINT (MIOCENE 6150),,W480476098,{E3C18B3E-6B3E-4FFD-A8BB-51A9298975C6}
977,SW48000977,MOUND CO. LSE. NCT-1,TX,ACTIVE WELL,USA,29.13435836,-95.22043214,32935,4203932935D2,684971,"ERG RESOURCES, L.L.C.",UNKNOWN,NOT AVAILABLE,,W480473187,{30EC7F27-6331-409E-9505-C048A45D3A0D}
978,SW48000978,NOT AVAILABLE,TX,ACTIVE WELL,USA,29.14262888,-95.58343998,32921,4203932921D1,-999,NOT AVAILABLE,UNKNOWN,NOT AVAILABLE,,W480473191,{2DE60D8D-52B1-4BBA-B6F4-4953BEF261BB}
979,SW48000979,OLD OCEAN UNIT,TX,ACTIVE WELL,USA,29.0444755,-95.71487145,03992,4203903992D1,-999,HILCORP ENERGY COMPANY,UNKNOWN,OLD OCEAN (CHENAULT),,W480473510,{D99216DA-B444-4B81-A866-C3A9252094BF}
980,SW48000980,OLD OCEAN UNIT,TX,ACTIVE WELL,USA,29.033522,-95.69485958,32852,4203932852D1,830001,HILCORP ENERGY COMPANY,UNKNOWN,NOT AVAILABLE,,W480472973,{A6154FCB-070A-4655-9C58-5B7CAE5F73E1}
981,SW48000981,NOT AVAILABLE,TX,ACTIVE WELL,USA,29.09743275,-95.60904214,32959,4203932959D1,-999,NOT AVAILABLE,UNKNOWN,NOT AVAILABLE,,W480473554,{A3AB2800-AC9C-45D4-B925-5978662DA25D}
982,SW48000982,"TEXASGULF, INC. FEE UNIT",TX,ACTIVE WELL,USA,29.07578059,-95.69205555,31593,4203931593D1,604322,TEXAS INDEPENDENT EXPLOR LTD.,UNKNOWN,NOT AVAILABLE,,W480473491,{67590576-854C-46E7-8B1F-38DFBC0BB5F7}
983,SW48000983,OLD OCEAN UNIT,TX,ACTIVE WELL,USA,29.05523899,-95.73398569,03976,4203903976D1,-999,HILCORP ENERGY COMPANY,UNKNOWN,OLD OCEAN (CHENAULT),,W480473499,{5BC56FBB-2B8A-46E2-88E2-BC135FB48487}
984,SW48000984,"WIETING, A. M.",TX,ACTIVE WELL,USA,29.32863347,-95.19589545,32505,4203932505D1,821619,"WHITE MARLIN OPERATING CO, LLC",UNKNOWN,NOT AVAILABLE,,W480473435,{22D07572-D424-4F0D-B64C-45AB495A7C8B}
985,SW48000985,OLD OCEAN UNIT,TX,ACTIVE WELL,USA,29.03768147,-95.7600437,32810,4203932810D1,820423,HILCORP ENERGY COMPANY,UNKNOWN,OLD OCEAN (ARMSTRONG),,W480472971,{D25B6FC0-4ECC-436C-8CDC-8D392095C892}
986,SW48000986,MILLER,TX,ACTIVE WELL,USA,29.34205314,-95.21020976,33283,4203933283D4,818073,"XOG RESOURCES, LLC",UNKNOWN,CHOCOLATE BAYOU ( HARRIS),,W480473420,{5AAB51A9-1658-4F35-8FF3-4FA6DA956E13}
987,SW48000987,"MURPHY, W. ED",TX,ACTIVE WELL,USA,32.59604692,-101.20867587,31098,4203331098D2,295791,"P.O.&G. OPERATING, LLC",UNKNOWN,VON ROEDER (CLEAR FORK),1987/02/03 00:00:00+00,W480475471,{6AF911B6-ADEF-4C9D-87EC-DE2E9D6948EF}
988,SW48000988,REINECKE UNIT,TX,ACTIVE WELL,USA,32.57428885,-101.25924268,31394,4203331394D1,385746,"REINECKE OPERATING, LLC",UNKNOWN,REINECKE,1991/05/09 00:00:00+00,W480475488,{14CC4EC7-A783-4A6E-B454-40A1B8D70417}
989,SW48000989,"COATES, MORGAN",TX,ACTIVE WELL,USA,32.52875841,-101.34918073,01114,4203301114D1,-999,"RRIG EXPLORATION, LLC",UNKNOWN,"VEALMOOR, EAST",,W480475461,{E0EAC1F5-F51F-4B80-9D4C-3E980DC1F2E1}
990,SW48000990,BLAGRAVE,TX,ACTIVE WELL,USA,32.53925266,-101.66484621,30517,4203330517D1,715809,CALLON PETROLEUM OPERATING CO,UNKNOWN,JO-MILL (SPRABERRY),2011/09/04 00:00:00+00,W480475457,{0BD63109-4D68-4942-AE6C-898F6D5F4381}
991,SW48000991,"THORNE, LULA O., EST",TX,ACTIVE WELL,USA,29.24731357,-98.63918309,02081,4202902081D1,-999,"PETROSAURUS, INC.",UNKNOWN,SOMERSET,,W480472873,{E6A78D40-4F65-4397-A4E0-49BA75E9D634}
992,SW48000992,"LA GRANGE, ETHEL W.",TX,ACTIVE WELL,USA,29.24277441,-98.6427114,31017,4202931017D1,-999,"PETROSAURUS, INC.",UNKNOWN,SOMERSET,,W480472874,{8DBD63B8-D81A-4449-84AE-B8496AF47D2C}
993,SW48000993,NPU (RAY 119),TX,ACTIVE WELL,USA,28.64569966,-97.79341367,33536,4202533536D1,646154,WAGNER OIL COMPANY,UNKNOWN,TULSITA-WILCOX (MWC),,W480472858,{2E79FF26-4E6B-4D51-B8FB-98E860D6EC91}
994,SW48000994,"SCHROEDER, E.",TX,ACTIVE WELL,USA,30.01811545,-96.44905101,30474,4201530474D1,605400,"MAGNUM PRODUCING, LP",UNKNOWN,BLEIBLERVILLE (WILCOX 9540),,W480472755,{5FDA2927-0048-4815-AA28-F97ABD1027F5}
995,SW48000995,"SCHROEDER, E.",TX,ACTIVE WELL,USA,30.01780707,-96.44924872,30474,4201530474D2,605400,"MAGNUM PRODUCING, LP",UNKNOWN,BLEIBLERVILLE (WILCOX 9540),,W480472755,{DB0BF3EB-B09F-4F76-9284-1974825FA9C0}
996,SW48000996,HILLBOLDT,TX,ACTIVE WELL,USA,29.75782688,-96.19927217,30889,4201530889DW,620255,"MAGNUM PRODUCING, LP",UNKNOWN,"SEALY (WILCOX 10700, SOUTH)",,W480472784,{A31D3C76-2669-4D44-9AC9-48F88F06D5E8}
997,SW48000997,VOSKAMP,TX,ACTIVE WELL,USA,29.8576654,-96.45857638,30444,4201530444D1,689489,"FIVE-JAB, INC.",UNKNOWN,NEW ULM (LWR WILCOX CONS.),,W480472788,{02F5ED62-6231-4085-B1F6-54B6E910C271}
998,SW48000998,WATERFLOOD UNIT #2,TX,ACTIVE WELL,USA,29.99629783,-96.10727632,30574,4201530574DW,811285,ENHANCED ENERGY PARTNERS CORP,UNKNOWN,RACCOON BEND (JACKSON),,W480472770,{27244ECF-3434-49C4-B539-7457FC23A04E}
999,SW48000999,"WOODLEY, R. B.",TX,ACTIVE WELL,USA,29.99408128,-96.12358234,30624,4201530624D1,786825,ENHANCED ENERGY PARTNERS CORP,UNKNOWN,RACCOON BEND (PAINE),,W480472772,{E2E9C322-7E25-4739-87D3-59F19C709435}
1000,SW48001000,NOT AVAILABLE,TX,ACTIVE WELL,USA,29.91313632,-96.42741682,31054,4201531054D1,-999,NOT AVAILABLE,UNKNOWN,NOT AVAILABLE,,W480472822,{0A6FEF9E-4448-445D-894C-29C8B64E8BE8}
1001,SW48001001,YANCY,TX,ACTIVE WELL,USA,28.93235988,-98.76375176,33964,4201333964DW,683979,"BAYLOR OPERATING, LLC",UNKNOWN,"CROWN, E. (NAVARRO)",,W480472731,{0A0707EA-3437-4D03-9741-C5E2ED6ADF5F}
1002,SW48001002,URBANCZYK GU 2,TX,ACTIVE WELL,USA,28.81353169,-98.17044498,34020,4201334020D1,464482,"CAPITAL STAR OIL & GAS, INC.",UNKNOWN,FASHING (EDWARDS LIME -A-),,W480472737,{BC83AA02-98C9-46F1-BB44-81BCB584CDD0}
1003,SW48001003,STATE TRACT 115,TX,ACTIVE WELL,USA,28.07507476,-97.17544427,00549,4200700549D1,102,"MIDLAND RES. OPER. CO., INC.",UNKNOWN,"COPANO BAY, S. (FB-B; 0-6, SEG.1",,W480476189,{6E3AC68A-370A-4365-9FF4-877FC96101D9}
1004,SW48001004,STATE TRACT 116,TX,ACTIVE WELL,USA,28.07245429,-97.18184892,00553,4200700553D1,728176,"LAMAR OIL & GAS, INC.",UNKNOWN,"COPANO BAY, S. (FB-B, M-10)",,W480476190,{889252F3-827A-487A-9D68-6BEDC14141AE}
1005,SW48001005,COPANO BAY STATE,TX,ACTIVE WELL,USA,28.1182447,-97.07965353,30739,4200730739D1,226909,"TRYALL, INC",UNKNOWN,"FULTON BEACH, WEST (E)",,W480476210,{CD7DE7EC-CD1B-46A6-9995-7106DD0CA921}
1006,SW48001006,"JORDAN, AUGUSTA",TX,ACTIVE WELL,USA,32.50322362,-102.65819891,00549,4200300549DW,-999,"BAXTER, MURPHY H.",UNKNOWN,"BLOCK A-34, NORTHWEST (GLORIETA)",,W480474680,{A3DAE696-C140-4464-88DE-434E1D188D9A}
1007,SW48001007,UNIVERSITY 38 BQ,TX,ACTIVE WELL,USA,32.42343639,-102.31373964,39382,4200339382D1,625853,BASS ENTERPRISES PRODUCTION CO.,UNKNOWN,NOT AVAILABLE,,W480474673,{F68F7C61-9DF8-4213-8F5F-0D6BCD9F0F3A}
1008,SW48001008,SHAFTER LAKE /WOLFCAMP/ UNIT,TX,ACTIVE WELL,USA,32.37701205,-102.70521831,05343,4200305343D1,-999,ARCO OIL & GAS CO.,UNKNOWN,SHAFTER LAKE (WOLFCAMP),,W480474818,{7B7C1AF5-BEC0-4980-B222-320DE4C42103}
1009,SW48001009,U-TEX LSE. 36989,TX,ACTIVE WELL,USA,32.37950252,-102.36562879,36939,4200336939D1,523303,"CHEVRON MIDCONTINENT, L.P.",UNKNOWN,MAGUTEX (ATOKA),2002/10/10 00:00:00+00,W480474678,{DEDE57DD-89CC-4F68-8CE0-453DB7DFA1C3}
1010,SW48001010,UNIVERSITY BQ,TX,ACTIVE WELL,USA,32.45143721,-102.51002831,37218,4200337218D1,550627,APACHE CORPORATION,UNKNOWN,MEANS,2004/08/28 00:00:00+00,W480474783,{23E6B860-923E-4328-B647-E79A90FA92CE}
1011,SW48001011,TEXAS -Z-,TX,ACTIVE WELL,USA,32.33286443,-102.78292263,01742,4200301742D1,-999,"BUTLER, KEVIN O. & ASSOC., INC.",UNKNOWN,"FULLERTON, SOUTH (WOLFCAMP)",1960/05/25 00:00:00+00,W480475030,{5985659C-94B6-4C55-B959-F83121B77FD7}
1012,SW48001012,THORNBERRY-NWS,TX,ACTIVE WELL,USA,32.27692375,-102.68079514,42378,4200342378D1,707078,"SHERIDAN PRODUCTION COMPANY, LLC",UNKNOWN,FUHRMAN-MASCHO,2011/08/14 00:00:00+00,W480475042,{AAA2A795-B3E5-4455-88A0-C82BDE993764}
1013,SW48001013,UNIVERSITY 160,TX,ACTIVE WELL,USA,32.3343637,-102.78144665,36806,4200336806D1,403518,"SHERIDAN PRODUCTION COMPANY, LLC",UNKNOWN,FULLERTON (8500),1992/08/08 00:00:00+00,W480475014,{5E9CE28F-AFFE-47F1-AF1A-F881FD0C9BB5}
1014,SW48001014,UNIVERSITY 13 35,TX,ACTIVE WELL,USA,32.36366699,-102.72258847,42473,4200342473D1,749568,"SANDRIDGE EXPL. AND PROD., LLC",UNKNOWN,FUHRMAN-MASCHO,2012/11/10 00:00:00+00,W480474887,{557EDC97-CE56-4541-ABE2-D76331F6D4EF}
1015,SW48001015,MCCOLLUM - MILES,TX,ACTIVE WELL,USA,32.26230621,-102.45522579,30151,4200330151D1,436203,ZARVONA ENERGY LLC,UNKNOWN,"WEMAC, SE (WOLFCAMP)",1995/09/01 00:00:00+00,W480475168,{A9948FAC-D8E1-46E9-9AF7-71AC33B05F65}
1016,SW48001016,U-TEXAS #36995,TX,ACTIVE WELL,USA,32.3642711,-102.35561689,03554,4200303554D1,-999,"CHEVRON MIDCONTINENT, L.P.",UNKNOWN,MAGUTEX (ELLENBURGER),,W480475133,{847EB0C0-595C-4670-ACC0-41E2CB3DC6CF}
1017,SW48001017,"PARKER, J. E., -V-",TX,ACTIVE WELL,USA,32.31074043,-102.5824484,02184,4200302184D1,-999,AMOCO PRODUCTION CO.-ANDREWS,UNKNOWN,"ANDREWS, NORTH (ELLENBURGER)",,W480475131,{604053EF-7CC2-43A7-90EC-6B7B9BBBD04B}
